# Transit circle observations — USNO 6-inch, Washington D.C.
# Sun observations:  745
# Moon observations: 515
# Total:             1260
# JD range: 2438096.65932 – 2441316.69016
#
# Columns:
#  1  JD_UTC          Julian date (UTC)
#  2  body            S=Sun  M=Moon
#  3  RA   (deg)      right ascension (apparent, of date)
#  4  Dec  (deg)      declination (apparent, of date)
#  5  dist (AU)       geocentric distance (0 = not available)
     2439095.20625  S    246.537475    -21.693431   9.8606300E-01
     2439100.61361  M     38.518842    +12.806325   0.0000000E+00
     2439103.20850  S    255.234563    -22.750769   9.8488100E-01
     2439104.20881  S    256.331400    -22.849964   9.8475900E-01
     2439115.21246  S    268.492358    -23.437253   9.8377500E-01
     2439117.21316  S    270.714500    -23.443158   9.8365200E-01
     2439123.21523  S    277.375875    -23.271569   9.8337700E-01
     2439124.21557  S    278.483908    -23.215542   9.8334700E-01
     2439124.43496  M    357.682838     +6.283842   0.0000000E+00
     2439125.46328  M      8.892475     -0.868622   0.0000000E+00
     2439132.71960  M    108.322471    +25.882672   0.0000000E+00
     2439134.21874  S    289.487062    -22.235933   9.8334200E-01
     2439134.80757  M    142.049412    +20.137625   0.0000000E+00
     2439135.21903  S    290.577125    -22.096697   9.8337700E-01
     2439136.21932  S    291.665254    -21.950808   9.8341800E-01
     2439137.21959  S    292.750263    -21.797808   9.8346500E-01
     2439137.91866  M    185.106254     +2.630492   0.0000000E+00
     2439140.22038  S    295.992433    -21.295867   9.8363800E-01
     2439141.01680  M    213.720833    -14.957119   0.0000000E+00
     2439143.22111  S    299.210529    -20.732617   9.8385500E-01
     2439144.22133  S    300.277658    -20.531372   9.8393600E-01
     2439145.22155  S    301.341492    -20.324211   9.8402000E-01
     2439163.22388  S    319.926658    -15.598622   9.8622500E-01
     2439171.22395  S    327.836783    -12.999675   9.8772000E-01
     2439174.22384  S    330.752067    -11.963539   9.8834100E-01
     2439178.22358  S    334.599475    -10.538003   9.8920200E-01
     2439183.22308  S    339.348275     -8.695922   9.9032500E-01
     2439186.52460  M     91.155258    +26.130328   0.0000000E+00
